open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
4.9364128,4.9768752,4.8656036,4.8950308,5.368,5.412,5.291,5.323,2.38415676e6,2.38415676e6,2023-05-09
5.1791872,5.1939008,4.754332,4.9373324,5.632,5.648,5.17,5.369,5.07122312e6,5.07122312e6,2023-05-08
5.1791872,5.24172,5.1506796,5.1791872,5.632,5.7,5.601,5.632,1.5367061e6,1.5367061e6,2023-05-07
5.3759816,5.4201224,5.1350464,5.1801068,5.846,5.894,5.584,5.633,2.18693632e6,2.18693632e6,2023-05-06
5.2150516,5.4265596,5.1966596,5.3769012,5.671,5.901,5.651,5.847,2.68879426e6,2.68879426e6,2023-05-05
5.3143684,5.3318408,5.1672324,5.2150516,5.779,5.798,5.619,5.671,1.64233091e6,1.64233091e6,2023-05-04
5.2527552,5.3447152,5.10378,5.3134488,5.712,5.812,5.55,5.778,2.83360494e6,2.83360494e6,2023-05-03
5.2104536,5.2941372,5.1663128,5.2536748,5.666,5.757,5.618,5.713,2.30288133e6,2.30288133e6,2023-05-02
5.4044892,5.4339164,5.1460816,5.2104536,5.877,5.909,5.596,5.666,3.21892853e6,3.21892853e6,2023-05-01
5.5553036,5.5976052,5.3741424,5.4044892,6.041,6.087,5.844,5.877,2.60185752e6,2.60185752e6,2023-04-30
5.4688612,5.5690976,5.4431124,5.5553036,5.947,6.056,5.919,6.041,2.09327906e6,2.09327906e6,2023-04-29
5.4909316,5.5001276,5.3070116,5.4688612,5.971,5.981,5.771,5.947,3.15000951e6,3.15000951e6,2023-04-28
5.37966,5.5654192,5.3621876,5.490012,5.85,6.052,5.831,5.97,3.63381981e6,3.63381981e6,2023-04-27
5.5166804,5.719912,5.14976,5.3814992,5.999,6.22,5.6,5.852,6.08374049e6,6.08374049e6,2023-04-26
5.411846,5.5286352,5.3134488,5.5166804,5.885,6.012,5.778,5.999,2.68782225e6,2.68782225e6,2023-04-25
5.4320772,5.5442684,5.33368,5.411846,5.907,6.029,5.8,5.885,2.77519621e6,2.77519621e6,2023-04-24
5.4707004,5.4918512,5.3042528,5.4311576,5.949,5.972,5.768,5.906,2.37710004e6,2.37710004e6,2023-04-23
5.3787404,5.4973688,5.352072,5.4707004,5.849,5.978,5.82,5.949,2.0535144e6,2.0535144e6,2023-04-22
5.6196756,5.6748516,5.3125292,5.3787404,6.111,6.171,5.777,5.849,4.61227777e6,4.61227777e6,2023-04-21
5.8017564,5.9203848,5.5755348,5.6196756,6.309,6.438,6.063,6.111,5.24900789e6,5.24900789e6,2023-04-20
6.3599536,6.363632,5.738304,5.8017564,6.916,6.92,6.24,6.309,6.05290831e6,6.05290831e6,2023-04-19
6.1594808,6.4372,6.0426916,6.3581144,6.698,7.0,6.571,6.914,5.11814399e6,5.11814399e6,2023-04-18
6.2753504,6.2845464,6.0840736,6.1576416,6.824,6.834,6.616,6.696,4.19309698e6,4.19309698e6,2023-04-17
6.2560388,6.3296068,6.1364908,6.2753504,6.803,6.883,6.673,6.824,3.72959819e6,3.72959819e6,2023-04-16
6.1898276,6.3185716,6.0997068,6.2569584,6.731,6.871,6.633,6.804,3.71968031e6,3.71968031e6,2023-04-15
6.1006264,6.313054,6.009586,6.1898276,6.634,6.865,6.535,6.731,6.59316692e6,6.59316692e6,2023-04-14
5.8891184,6.11534,5.8385404,6.1006264,6.404,6.65,6.349,6.634,4.56033192e6,4.56033192e6,2023-04-13
5.9001536,5.9488924,5.7143944,5.8881988,6.416,6.469,6.214,6.403,4.54543357e6,4.54543357e6,2023-04-12
5.784284,5.968204,5.7714096,5.899234,6.29,6.49,6.276,6.415,4.18353872e6,4.18353872e6,2023-04-11
5.7125552,5.8054348,5.6251932,5.7852036,6.212,6.313,6.117,6.291,2.56457459e6,2.56457459e6,2023-04-10
5.6380676,5.756696,5.6068012,5.7116356,6.131,6.26,6.097,6.211,2.1724745e6,2.1724745e6,2023-04-09
5.6812888,5.733706,5.600364,5.637148,6.178,6.235,6.09,6.13,2.07146655e6,2.07146655e6,2023-04-08
5.775088,5.8100328,5.6408264,5.6812888,6.28,6.318,6.134,6.178,2.65903162e6,2.65903162e6,2023-04-07
5.890038,5.9010732,5.7530176,5.7760076,6.405,6.417,6.256,6.281,2.70553209e6,2.70553209e6,2023-04-06
5.9194652,6.0564856,5.811872,5.8909576,6.437,6.586,6.32,6.406,3.70784314e6,3.70784314e6,2023-04-05
5.9029124,6.0077468,5.8550932,5.9213044,6.419,6.533,6.367,6.439,4.38574474e6,4.38574474e6,2023-04-04
5.7594548,5.9774,5.600364,5.9029124,6.263,6.5,6.09,6.419,5.34834483e6,5.34834483e6,2023-04-03
5.8339424,5.9277416,5.683128,5.7594548,6.344,6.446,6.18,6.263,3.02760359e6,3.02760359e6,2023-04-02
5.8330228,5.8790028,5.692324,5.8339424,6.343,6.393,6.19,6.344,2.56235807e6,2.56235807e6,2023-04-01
5.6297912,5.871646,5.6104796,5.8330228,6.122,6.385,6.101,6.343,4.320037e6,4.320037e6,2023-03-31
5.6858868,5.788882,5.54059,5.6297912,6.183,6.295,6.025,6.122,3.86351622e6,3.86351622e6,2023-03-30
5.5700172,5.779686,5.5617408,5.6858868,6.057,6.285,6.048,6.183,3.76788867e6,3.76788867e6,2023-03-29
5.3952932,5.6178364,5.3217252,5.5690976,5.867,6.109,5.787,6.056,2.90198646e6,2.90198646e6,2023-03-28
5.5580624,5.623354,5.283102,5.3952932,6.044,6.115,5.745,5.867,3.39328718e6,3.39328718e6,2023-03-27
5.430238,5.6159972,5.4054088,5.5562232,5.905,6.107,5.878,6.042,1.78348674e6,1.78348674e6,2023-03-26
5.5378312,5.591168,5.361268,5.430238,6.022,6.08,5.83,5.905,2.20141788e6,2.20141788e6,2023-03-25
5.8127916,5.8311836,5.47162,5.5369116,6.321,6.341,5.95,6.021,3.7214155e6,3.7214155e6,2023-03-24
5.5672584,5.9047516,5.5093236,5.8127916,6.054,6.421,5.991,6.321,4.30714106e6,4.30714106e6,2023-03-23
5.8514148,5.88544,5.4357556,5.5663388,6.363,6.4,5.911,6.053,6.79997034e6,6.79997034e6,2023-03-22
5.6012836,5.9387768,5.5176,5.8514148,6.091,6.458,6.0,6.363,5.51002295e6,5.51002295e6,2023-03-21
5.9350984,5.963606,5.5654192,5.6022032,6.454,6.485,6.052,6.092,5.51270962e6,5.51270962e6,2023-03-20
5.8063544,6.0702796,5.8045152,5.9323396,6.314,6.601,6.312,6.451,4.88733741e6,4.88733741e6,2023-03-19
6.0849932,6.1604004,5.7778468,5.8054348,6.617,6.699,6.283,6.313,6.60108428e6,6.60108428e6,2023-03-18
5.5976052,6.0978676,5.5415096,6.0859128,6.087,6.631,6.026,6.618,7.68766838e6,7.68766838e6,2023-03-17
5.4008108,5.6481832,5.2950568,5.5985248,5.873,6.142,5.758,6.088,5.97494399e6,5.97494399e6,2023-03-16
5.719912,5.8642892,5.3125292,5.4017304,6.22,6.377,5.777,5.874,9.060374e6,9.060374e6,2023-03-15
5.6104796,6.0114252,5.5056452,5.7226708,6.101,6.537,5.987,6.223,1.027241097e7,1.027241097e7,2023-03-14
5.4201224,5.6491028,5.2472376,5.60956,5.894,6.143,5.706,6.1,1.043527793e7,1.043527793e7,2023-03-13
5.0237748,5.4283988,4.929056,5.421042,5.463,5.903,5.36,5.895,6.69704608e6,6.69704608e6,2023-03-12
5.1019408,5.2214888,4.8030708,5.0237748,5.548,5.678,5.223,5.463,7.37428077e6,7.37428077e6,2023-03-11
4.9529656,5.1332072,4.73594,5.1028604,5.386,5.582,5.15,5.549,9.61078657e6,9.61078657e6,2023-03-10
5.14976,5.3364388,4.8279,4.952046,5.6,5.803,5.25,5.385,7.59073425e6,7.59073425e6,2023-03-09
5.3759816,5.4651828,5.0587196,5.1506796,5.846,5.943,5.501,5.601,6.66333234e6,6.66333234e6,2023-03-08
5.4458712,5.5350724,5.278504,5.3769012,5.922,6.019,5.74,5.847,4.74185819e6,4.74185819e6,2023-03-07
5.4964492,5.5571428,5.3851776,5.444032,5.977,6.043,5.856,5.92,2.79054069e6,2.79054069e6,2023-03-06
5.4412732,5.5782936,5.416444,5.4973688,5.917,6.066,5.89,5.978,2.36808013e6,2.36808013e6,2023-03-05
5.5525448,5.5709368,5.269308,5.4412732,6.038,6.058,5.73,5.917,2.60338707e6,2.60338707e6,2023-03-04
5.825666,5.8284248,5.3263232,5.5516252,6.335,6.338,5.792,6.037,5.50376491e6,5.50376491e6,2023-03-03
6.0086664,6.032576,5.7208316,5.825666,6.534,6.56,6.221,6.335,2.98931983e6,2.98931983e6,2023-03-02
5.8385404,6.0675208,5.7989976,6.009586,6.349,6.598,6.306,6.535,4.300464e6,4.300464e6,2023-03-01
6.050968,6.06936,5.7714096,5.8367012,6.58,6.6,6.276,6.347,4.16972504e6,4.16972504e6,2023-02-28
6.1539632,6.239486,5.9672844,6.0500484,6.692,6.785,6.489,6.579,4.41166172e6,4.41166172e6,2023-02-27
6.0178624,6.188908,5.9801588,6.1530436,6.544,6.73,6.503,6.691,3.36302411e6,3.36302411e6,2023-02-26
6.0822344,6.1144204,5.8321032,6.0178624,6.614,6.649,6.342,6.544,3.4970108e6,3.4970108e6,2023-02-25
6.524562,6.5714616,5.949812,6.0822344,7.095,7.146,6.47,6.614,7.39929171e6,7.39929171e6,2023-02-24
6.6082456,6.7903264,6.450994,6.5227228,7.186,7.384,7.015,7.093,5.90619995e6,5.90619995e6,2023-02-23
6.6680196,6.685492,6.326848,6.6082456,7.251,7.27,6.88,7.186,7.59741857e6,7.59741857e6,2023-02-22
6.9438996,6.96597,6.5447932,6.6680196,7.551,7.575,7.117,7.251,6.6711977e6,6.6711977e6,2023-02-21
6.841824,6.9595328,6.6671,6.9438996,7.44,7.568,7.25,7.551,7.8867123e6,7.8867123e6,2023-02-20
6.648708,7.26484,6.607326,6.8399848,7.23,7.9,7.185,7.438,1.491259412e7,1.491259412e7,2023-02-19
6.6983664,6.78205,6.533758,6.6477884,7.284,7.375,7.105,7.229,8.16883205e6,8.16883205e6,2023-02-18
5.8183092,6.8215928,5.7852036,6.6983664,6.327,7.418,6.291,7.284,1.807158297e7,1.807158297e7,2023-02-17
6.0803952,6.3903004,5.8100328,5.8183092,6.612,6.949,6.318,6.327,9.17424837e6,9.17424837e6,2023-02-16
5.7272688,6.0859128,5.664736,6.0803952,6.228,6.618,6.16,6.612,6.59349292e6,6.59349292e6,2023-02-15
5.6472636,5.7603744,5.47162,5.7263492,6.141,6.264,5.95,6.227,5.37081292e6,5.37081292e6,2023-02-14
5.683128,5.7557764,5.4054088,5.6491028,6.18,6.259,5.878,6.143,6.43136753e6,6.43136753e6,2023-02-13
5.7732488,5.8734852,5.5856504,5.6840476,6.278,6.387,6.074,6.181,2.37502769e6,2.37502769e6,2023-02-12
5.6868064,5.7870428,5.6628968,5.7732488,6.184,6.293,6.158,6.278,1.70022729e6,1.70022729e6,2023-02-11
5.733706,5.8008368,5.627952,5.6886456,6.235,6.308,6.12,6.186,4.98121812e6,4.98121812e6,2023-02-10
6.2137372,6.4151296,5.5985248,5.733706,6.757,6.976,6.088,6.235,1.045898531e7,1.045898531e7,2023-02-09
6.382024,6.455592,6.083154,6.2137372,6.94,7.02,6.615,6.757,4.81079032e6,4.81079032e6,2023-02-08
5.9718824,6.3903004,5.9525708,6.3829436,6.494,6.949,6.473,6.941,5.49095562e6,5.49095562e6,2023-02-07
6.1043048,6.2431644,5.8863596,5.9718824,6.638,6.789,6.401,6.494,4.69500022e6,4.69500022e6,2023-02-06
6.3194912,6.340642,5.9893548,6.1033852,6.872,6.895,6.513,6.637,5.1672405e6,5.1672405e6,2023-02-05
6.4445568,6.50617,6.2698328,6.3204108,7.008,7.075,6.818,6.873,3.78692197e6,3.78692197e6,2023-02-04
6.0169428,6.5530696,5.9810784,6.4445568,6.543,7.126,6.504,7.008,1.017694345e7,1.017694345e7,2023-02-03
